start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
4608,4736,s13.dat_278,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
4736,4864,s13.dat_279,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
4864,4992,s13.dat_280,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
4992,5120,s13.dat_281,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
5120,5248,s13.dat_282,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
5248,5376,s13.dat_283,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
5376,5504,s13.dat_284,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
5504,5632,s13.dat_285,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
5632,5760,s13.dat_286,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
5760,5888,s13.dat_287,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
5888,6016,s13.dat_288,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
6016,6144,s13.dat_289,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
6144,6272,s13.dat_290,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
6272,6400,s13.dat_291,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
6400,6528,s13.dat_292,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
6528,6656,s13.dat_293,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
6656,6784,s13.dat_294,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
6784,6912,s13.dat_295,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
6912,7040,s13.dat_296,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
7040,7168,s13.dat_297,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
7168,7296,s13.dat_298,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
7296,7424,s13.dat_299,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
7424,7552,s13.dat_300,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
7552,7680,s13.dat_301,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
7680,7808,s13.dat_302,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
7808,7936,s13.dat_303,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
7936,8064,s13.dat_304,s13.dat,4,3.99,1.0300000000000002,8.01,6.03,s13.dat_244
384,512,s13.dat_306,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
512,640,s13.dat_307,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
640,768,s13.dat_308,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
768,896,s13.dat_309,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
896,1024,s13.dat_310,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
1024,1152,s13.dat_311,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
1152,1280,s13.dat_312,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
1280,1408,s13.dat_313,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
1408,1536,s13.dat_314,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
1536,1664,s13.dat_315,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
1664,1792,s13.dat_316,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
1792,1920,s13.dat_317,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
1920,2048,s13.dat_318,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
2048,2176,s13.dat_319,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
2176,2304,s13.dat_320,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
2304,2432,s13.dat_321,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
2432,2560,s13.dat_322,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
2560,2688,s13.dat_323,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
2688,2816,s13.dat_324,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
2816,2944,s13.dat_325,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
2944,3072,s13.dat_326,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
3072,3200,s13.dat_327,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
3200,3328,s13.dat_328,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
3328,3456,s13.dat_329,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
3456,3584,s13.dat_330,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
3584,3712,s13.dat_331,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
3712,3840,s13.dat_332,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
3840,3968,s13.dat_333,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
3968,4096,s13.dat_334,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
4096,4224,s13.dat_335,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
4224,4352,s13.dat_336,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
4352,4480,s13.dat_337,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
4480,4608,s13.dat_338,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
4608,4736,s13.dat_339,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
4736,4864,s13.dat_340,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
4864,4992,s13.dat_341,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
4992,5120,s13.dat_342,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
5120,5248,s13.dat_343,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
5248,5376,s13.dat_344,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
5376,5504,s13.dat_345,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
5504,5632,s13.dat_346,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
5632,5760,s13.dat_347,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
5760,5888,s13.dat_348,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
5888,6016,s13.dat_349,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
6016,6144,s13.dat_350,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
6144,6272,s13.dat_351,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
6272,6400,s13.dat_352,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
6400,6528,s13.dat_353,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
6528,6656,s13.dat_354,s13.dat,5,4.46,6.97,7.1,5.0,s13.dat_305
